adj.P.Val,logFC,P.Value
0.1089132481,-0.7018858841,0.0043018958
0.2652337117,1.0828958468,0.019485917
0.6440203642,0.3657922372,0.133403929
0.0414417419,0.7399600316,0.0010332813
0.8911926512,0.2661758769,0.4088556391
0.8993978862,-0.1081159624,0.4246632317
0.9557383573,-0.3041010982,0.6022287754
0.869325085,0.56891882,0.366945916
0.9305981374,-0.0774926139,0.5089367607
0.9994796892,0.0044812129,0.9702184134
0.9947273519,-0.0386132892,0.8871011314
0.9964641527,-0.0137246937,0.9156174806
0.670759021,-0.2087188931,0.151243117
0.8549018384,-0.1713728973,0.3345417115
0.7283201977,-0.1973846227,0.1945955446
0.9234360496,-0.2926490922,0.4919004413
0.6744394178,-0.3347266282,0.1544048198
0.9970467288,-0.0870195511,0.9188008977
0.8825303631,-0.1171602303,0.3930153181
0.9995327291,-0.0144366262,0.9841156081
0.9770103795,-0.0707736115,0.7008255641
0.9995327291,-0.0353113358,0.9749326484
0.9994796892,0.0274869166,0.9636720254
0.9607438764,0.2000009735,0.6155681733
0.8729684151,-0.1554063797,0.3732118844
0.8179528155,-0.3800790028,0.2878346375
0.9780212539,-0.1314947591,0.704351595
0.7100260722,0.1978552256,0.1799010617
0.9314660656,-0.1776839568,0.5152350202
0.9994796892,-0.0341362265,0.9579924824
0.9856489845,0.1272883903,0.7559315124
0.9973745623,-0.0741095919,0.9283149305
0.7944446084,-0.2515846985,0.2560656287
0.9672002827,-0.1067856342,0.6429454839
0.8312006148,0.4507768831,0.3026323771
0.9856489845,0.0501633863,0.7623905336
0.9894172686,0.1214943533,0.7890853713
0.9995327291,-0.0081674655,0.973570497
0.9973745623,-0.0607982179,0.9277663707
0.9838561332,-0.1498764733,0.7475271135
0.9947273519,0.1107043155,0.8760682835
0.4835888363,-0.4517751211,0.0675188099
0.9994796892,0.0182379249,0.9631600885
0.9887610293,-0.0726239656,0.7789002349
0.9241674516,-0.145996504,0.4931113681
0.9770103795,-0.1767451041,0.7008848478
0.9947273519,-0.0446443482,0.8888449914
0.8664021672,0.3928894841,0.357547872
0.9887610293,0.1980448631,0.7846901751
0.9739822423,0.3430277895,0.6792142033
0.9816638864,-0.1567359536,0.7294963377
0.8289179589,-0.3196193704,0.2998657986
0.9864773723,-0.2008783715,0.7665849663
0.9317174104,0.3750289032,0.515827909
0.9749882445,-0.2244947809,0.6909191423
0.6115762438,-0.6268403943,0.1179900081
0.9947273519,-0.1746999807,0.8941798311
0.9582704563,0.1196469704,0.6086772697
0.9050852578,-0.1755762141,0.4350462163
0.9916692318,-0.0428267709,0.8043063478
0.5225543688,0.2122944095,0.0811871556
0.8826035613,-0.4774185632,0.3933229609
0.8660139284,0.1276144606,0.3556114241
0.7633996467,0.5258027089,0.225808595
0.9432348625,0.0688832624,0.5522817912
0.9995327291,0.0028806857,0.9810881058
0.4803620445,-0.3098514492,0.0664709815
0.9061793219,-0.1101848581,0.4397738623
0.8338617127,-0.1801993636,0.3053060579
0.6115170555,0.2057251878,0.1179013578
0.5338491728,0.7217929529,0.0851090638
0.9947273519,-0.1151506318,0.8995467429
0.9700382962,0.0614814125,0.6611793749
0.338604769,0.2878346698,0.0316682975
0.7180033545,0.3228747737,0.1850320266
0.8416840846,0.4463447793,0.3166519019
0.9205297836,-0.2404484569,0.4773610186
0.9676350952,0.1349291455,0.6479403356
0.9994796892,0.0123450158,0.954050372
0.8588048613,0.1252729895,0.3416732286
0.859223602,0.1244296486,0.3423615553
0.9400064536,0.085232034,0.5389889272
0.955153316,0.0987886705,0.5989173321
0.8787735112,0.0995306227,0.3862354106
0.9947273519,-0.0187440806,0.8914227975
0.9508381182,0.0708819944,0.5801666147
0.5055421031,-0.517833924,0.074830415
0.9216826143,-0.412364475,0.4837680144
0.9555452447,0.0739024011,0.6010463846
0.2796399674,0.6447949836,0.0216888523
0.7309395455,-0.2223102092,0.1972966669
0.9818668372,-0.3332231101,0.732061376
0.7510005208,0.1627593405,0.2133456718
0.8966765934,-0.1748885194,0.418257464
0.8664021672,0.1473127974,0.3593965333
0.9999047411,-0.0009278864,0.9955439946
0.9077655341,-0.7788539704,0.442812091
0.9947273519,-0.0565117299,0.8665791082
0.1698937958,0.3934866152,0.0091078765
0.1057540961,0.3518246985,0.0041058225
0.9608022592,0.0583092391,0.6181163543
0.9757604457,0.0588115526,0.6930910447
0.3021437564,0.3747241902,0.0256137469
0.8754324518,0.3195346285,0.3774832125
0.9483878504,-0.0750016512,0.5709450021
0.6891156651,-0.2418976435,0.1661003739
0.9941325127,-0.0363264031,0.8505918419
0.96008618,0.0883051717,0.6119664853
0.9757604457,0.5754929965,0.6927512503
0.4732345035,-1.6347521391,0.0638798821
0.0289244104,0.5293348104,0.0006212165
0.1816402731,-0.6426745959,0.0103223045
0.7364559146,-0.5881373714,0.2014400003
0.7289733801,0.213727484,0.1955831599
0.9994796892,-0.0251166588,0.9680598897
0.8065998062,-0.153453969,0.2712064442
0.4803620445,1.2712080021,0.0663949278
0.891365212,-1.3270428812,0.4090002032
0.854535598,-0.4250436359,0.332940371
0.7832965678,-0.2777175367,0.2455563472
0.8040668848,0.1622126587,0.2679693627
0.9486993309,-0.1163951782,0.5753306981
0.1997769233,-0.3481497699,0.0119264073
0.9841384795,0.434606958,0.7499255028
0.9749882445,-0.0509103139,0.6865230776
0.9538714001,-0.0874231202,0.5922313677
0.9745806468,0.0488973663,0.6828550221
0.9826403897,-0.0594516816,0.7392931522
0.9791346901,-0.0531562991,0.7076057153
0.5294408888,-0.4523433025,0.083395916
0.9126813981,0.1364062908,0.454833175
0.9306243652,0.0919301954,0.5123883421
0.8349532677,-0.1377427131,0.3069584814
0.8562343696,0.1268212399,0.3383254498
0.9100791045,0.1011806059,0.4478951572
0.9607438764,-0.0845374931,0.6154831362
0.9692813298,0.0591468156,0.6583720809
0.9995327291,-0.0032928619,0.9790789713
0.3569579323,0.2910472694,0.0352481418
0.9979970729,0.0101875534,0.9373819343
0.9286896692,-0.1695449794,0.5053635977
0.4445457952,0.2616160906,0.0553782273
0.3268139962,0.2549283729,0.0296252837
0.043143982,0.5615623415,0.0011034158
0.0678871152,0.7331833443,0.0021686069
0.7277628587,0.3864691178,0.1931486393
0.9257639753,-0.1030775454,0.4965228629
0.6290965363,0.2131395203,0.1265399076
0.4366524413,0.3192267352,0.0528528942
0.7442089314,-0.3426202299,0.2064415861
0.9611564868,-0.5996833908,0.6213202426
0.9947273519,0.0249790847,0.8872809863
0.9954300318,0.0159881176,0.9053895908
0.7525913025,0.203883495,0.2153658136
0.9947273519,0.0176598379,0.8725932538
0.9712232698,-0.0478905236,0.665841488
0.3067559969,0.3189659907,0.0264591057
0.9739822423,-0.0517531748,0.6767764617
0.9856489845,0.0712583259,0.7642838937
0.5926517458,-0.6305179556,0.1088574758
0.9816638864,0.1058448041,0.7261511658
0.3203455922,-0.5545647885,0.028770052
0.9935944417,0.1948129444,0.8432986034
0.8764111017,0.16026379,0.3806026785
0.9995327291,-0.003072318,0.9825089093
0.9336086399,-0.1174869845,0.5203639006
0.0868678358,-0.4644537825,0.003063507
0.9699656721,-0.282934674,0.6607662595
0.9887610293,-0.1364016276,0.7786249013
0.9970467288,0.0419257761,0.9182903494
0.9816638864,-0.1569568827,0.7205459805
0.7803833168,-0.164818701,0.2431923609
0.9128644612,0.2575055404,0.457279222
0.9856489845,0.0918790198,0.7640562317
0.9994796892,-0.0662898708,0.9535297311
0.9128644612,-0.1494186708,0.4573046726
0.8617768093,0.1245949816,0.3467817433
0.9999047411,0.0090368954,0.994838646
0.9157548824,-0.5292768811,0.4632163277
0.9916692318,-0.0681485537,0.8123502923
0.9994796892,-0.0658254655,0.9519328907
0.9346627331,0.2021342987,0.5224771139
0.8966765934,-0.1150947203,0.4186755622
0.9856489845,0.0836191929,0.7634888129
0.3389536892,-0.4625937521,0.0317967814
0.9956129201,-0.1211077846,0.9104900152
0.9462904015,-0.114137499,0.5648942356
0.955153316,0.3413017808,0.5996235022
0.9681127022,0.2054243269,0.6525091889
0.9887610293,0.0978686309,0.7840737511
0.9676350952,0.1553294222,0.6498495653
0.9283024116,-0.1629746112,0.5045264665
0.817562669,-0.3564981346,0.287402301
0.9955724513,-0.0466564348,0.9067781405
0.9935944417,-0.2025307536,0.8336776119
0.9179051608,0.145998488,0.4692401518
0.9995327291,-0.0166420859,0.9818700358
0.7076244803,-0.5556403523,0.1772873304
0.6719634885,0.2308262921,0.1523837943
0.9235133375,0.1231872126,0.4919872081
0.9841667589,-0.0766645573,0.7503943546
0.3370872252,-0.3565153661,0.031355403
0.9282043409,0.0913808914,0.502407438
0.9997296502,0.0146943753,0.9880454244
0.5001136807,-0.3803064014,0.0731985475
0.9676350952,-0.3260218879,0.6491002742
0.9283024116,-0.181016462,0.503780761
0.9739822423,0.3225328879,0.6769322847
0.951241135,-0.1560937205,0.5844112146
0.9721676879,-0.3931276841,0.6688764347
0.9973745623,0.0444756944,0.9254237313
0.5942473388,1.0130087782,0.1095546343
0.9328988086,-0.3596177686,0.5180653985
0.4801388129,-0.7238956218,0.066144501
0.955153316,-0.3610266052,0.5990540874
0.8437234989,-0.3571342261,0.3195934968
0.9734725856,0.2179531939,0.6753829478
0.9677452854,-0.5265366401,0.6511773724
0.9317174104,-0.260311045,0.5158775317
0.9390410133,-0.2901957851,0.5352123706
0.9345905846,0.3075746775,0.5221599217
0.9935944417,0.1064379599,0.8324368914
0.5835091077,0.3998745596,0.1051957724
0.8950595995,0.3019734542,0.4150088576
0.955153316,0.3178086966,0.5972979153
0.5792664032,-0.7679043745,0.1037630496
0.6839377346,-0.9236026538,0.1618780204
0.8763963875,-0.3372522858,0.3803991938
0.9816638864,-0.1091570091,0.7280914955
0.9995327291,-0.020023806,0.9789619242
0.9941325127,-0.2503683593,0.8504942247
0.2412386166,0.4454110828,0.016782839
0.9999047411,0.0011067906,0.9977824477
0.9869599966,0.1237141989,0.7683783231
0.1806094754,0.6678222986,0.0102280571
0.9575900835,-0.1439844869,0.6071683564
0.9398762712,0.3157799049,0.5387559745
0.9947273519,0.0668661213,0.8839720532
0.9157548824,-0.3510982364,0.4628040814
0.9994796892,-0.0178559832,0.9560666314
0.9935944417,-0.0609664447,0.8428376948
0.9994796892,-0.023504535,0.965848586
0.9508381182,-0.3204146517,0.5796053554
0.9109428794,0.3070645119,0.4514205819
0.9808121129,-0.0888102893,0.7171347181
0.9819264495,0.1289328839,0.7345218497
0.9947273519,0.146357777,0.8695857762
0.4010342358,-0.3812694616,0.0448934995
0.4533146248,-0.3094017894,0.0576039049
0.7725209714,-0.1564101822,0.2362013692
0.6619316038,-0.2214459406,0.1462671372
0.9916692318,0.3293164652,0.8142354992
0.9887118626,0.0860125,0.7776317781
0.919794267,0.1097462073,0.4754283688
0.6699941606,0.2530332427,0.1506444854
0.8911926512,0.1338131308,0.408832968
0.9143992701,0.0941805004,0.459296556
0.83591155,0.1209838917,0.3083375037
0.2069609675,2.4873850614,0.0126604443
0.8705968493,-0.1247707287,0.3702217661
0.9749882445,0.0716454933,0.6904089065
0.9994796892,0.008851516,0.9658608604
0.8167752369,0.1297842769,0.2843962237
0.5767219728,0.8972642089,0.1026504746
0.9994796892,0.0073687158,0.950816974
0.6697902086,0.4833768697,0.1505324889
0.9672002827,0.1060151154,0.6429964374
0.8097306914,-0.2171309479,0.2741606734
0.7783651319,0.1806181845,0.2416490545
0.9343180303,0.0847454499,0.5215463439
0.4709966894,0.2369695423,0.0633827452
0.9910042415,0.3256335653,0.7991021142
0.9749882445,-0.1786648321,0.6896923358
0.949483238,-0.0776484427,0.5771717995
0.9818714222,-0.0836265052,0.7329155767
0.9432348625,0.1832535628,0.5517579887
0.6953204151,0.1925490605,0.1699679755
0.8664021672,0.1296703585,0.3573185243
0.9999047411,-0.0025971819,0.9917066838
0.7704967647,-0.1713229545,0.2332717567
0.9959164045,0.0142638592,0.9136772291
0.4879276092,0.4293313234,0.0691203636
0.859223602,-0.1500939969,0.3423966203
0.9935944417,-0.0407770398,0.8439199525
0.9887610293,0.0361968645,0.7847004854
0.6770649199,-0.1890148744,0.1568628535
0.9947273519,-0.0228262534,0.8957121521
0.9947273519,0.1895804196,0.882983495
0.8501212561,-0.1945444289,0.3293202022
0.1963962665,-0.5121300741,0.0115875155
0.9878825523,0.0411888353,0.771615581
0.9769733552,0.0463091191,0.6969702972
0.8429983529,-0.3539455819,0.3180495895
0.4005907573,0.3531057282,0.0446635578
0.9864773723,0.0456571903,0.7667241059
0.9216899322,0.0938038948,0.4842353396
0.967282296,-0.2645933711,0.6437213903
0.9097309333,-0.1128860226,0.4474902661
0.08346562,0.4130578672,0.0028929034
0.820565178,-0.1478436715,0.291770433
0.9050852578,0.119090388,0.4341697426
0.9947273519,0.0622984137,0.8614507407
0.4078677091,-0.3142720204,0.0462154548
0.8890085206,0.2065798895,0.4042743683
0.9947273519,-0.0278731852,0.8887134424
0.6169286702,-0.9414836757,0.1210159774
0.8192230041,0.3725582254,0.2898500316
0.7311408442,0.195796431,0.1974953865
0.8964078316,-0.1396612526,0.4173287612
0.9233941115,-0.1287791043,0.4917624167
0.9749882445,-0.1007609634,0.6893231152
0.9947273519,-0.1529952632,0.8836240417
0.5574364662,-0.281424627,0.0942363217
0.9769971693,0.0973553115,0.6987049271
0.9947273519,0.0763263731,0.8877688281
0.9294303238,-0.1181266369,0.5062903507
0.1473752538,-0.4274001493,0.0072210231
0.368743081,0.4715076703,0.0379219596
0.9160752883,-0.0928326243,0.4665818928
0.0372035335,1.3937628439,0.000884257
0.9816638864,0.118448495,0.7248432765
0.0002552262,1.186357313,0.00000166
0.9772821719,0.5735191614,0.7023329289
0.8765231033,0.3230335079,0.3813961741
0.0503431675,-0.5144671367,0.001374532
0.9947273519,-0.023977804,0.8807405349
0.7635022623,-0.1623237049,0.2262159117
0.4907167781,0.4325092244,0.0701162415
0.9692813298,-0.2784726971,0.6578856663
0.0001677323,-1.2965312964,0.00000101
0.7327614274,0.2797717056,0.1989983844
0.9916692318,-0.2337844546,0.8136300784
0.1541787251,-0.3998628632,0.0077264445
0.9061793219,0.1068693664,0.4397639535
0.00056282,-0.6656031994,0.00000408
0.9665745094,0.1404385977,0.6387440458
0.9351755373,-0.1185933606,0.5251416683
0.9423075493,-0.1083884135,0.5449846719
0.9306000498,-0.091860222,0.5113457901
0.5398302916,0.3203700207,0.0871820324
0.9995327291,0.0062496425,0.9780908251
0.838715878,-0.1862702523,0.3129075618
0.6827624606,-0.3983826693,0.1613360885
0.141886044,-0.5083484339,0.0067671531
0.0136905557,-0.7745796587,0.0002359042
0.3847735963,0.3391403744,0.041354506
0.7224785478,0.2462144679,0.1892602318
0.5429720182,0.820760908,0.0882523889
0.819491514,-0.1486006149,0.2905469781
0.9094345605,0.1334887623,0.4462309006
0.9973745623,0.0939913214,0.9286785288
0.4207512341,-0.3583300705,0.0488805991
0.3080104264,-0.5126463459,0.0267193798
0.1311028201,0.6225873278,0.0058449125
0.9947273519,0.0198091307,0.8978007583
0.1852933237,-0.5303878322,0.0106122374
0.2241779452,0.954502046,0.0145637547
0.9916692318,-0.0381689,0.8129359632
0.7436266004,-0.2072826059,0.2061917146
0.889228984,0.1443948946,0.4054047364
0.9423075493,0.0996210734,0.5448014743
0.8963668036,0.2423411825,0.4169384643
0.8691533145,-0.1233302312,0.3648024651
0.9220667178,0.1319690665,0.4867520785
0.9745806468,-0.0887834688,0.683673785
0.9947273519,0.0218940179,0.8808695895
0.9973745623,0.1085044883,0.9239933612
0.3521718351,-0.3013929345,0.0344799422
0.1147657885,-0.8059956365,0.0047030515
0.7224785478,-0.1872154075,0.1891512306
0.5531695172,-0.2519244461,0.0929478338
0.8848289049,0.1334255469,0.3961940031
0.5294408888,0.278692167,0.0834860212
0.9709037229,0.0657517307,0.6636373995
0.5902051082,0.9077951506,0.1079750041
0.9832003854,-0.0483789093,0.7445741538
0.2652708489,-0.3389542265,0.0195017426
0.8374367422,0.1995289231,0.3112908702
0.8762019383,-1.0026489506,0.3797966635
0.9221559175,-0.1251880008,0.4873788132
0.9947273519,0.027949992,0.880856695
0.869325085,-0.1231115997,0.3669053318
0.2052071239,-0.5657763192,0.0124721028
0.9644387086,-0.1976326424,0.6297661194
0.7613876871,-0.3428001796,0.223543223
0.2115391651,0.3487105933,0.0131385434
0.862013176,0.1142453921,0.3472820118
0.9952331794,0.0150610764,0.9033339839
0.7016384599,0.2179902544,0.17303664
0.9306000498,-0.2004185226,0.5093873212
0.810908392,0.1728876954,0.2770556963
0.6744394178,0.1841751993,0.1543863597
0.7526827537,-1.026180399,0.216196864
0.9841384795,0.2523978102,0.750068185
0.0850472441,-1.931848092,0.0029771154
0.9979970729,0.0307639303,0.9385561946
0.3954719912,-0.5030308551,0.0436592956
0.8043039878,-0.5812932138,0.2682332737
0.808829359,0.1768419553,0.2729908906
0.2396901184,-1.084305982,0.0163963267
0.9826403897,-0.1467776458,0.7381831336
0.8167752369,-0.264599561,0.2867855375
0.9935944417,0.2310569661,0.8437185554
0.7899312637,-0.3279928947,0.2506026078
0.9233941115,0.2640092455,0.4916568643
0.1564493819,0.540210042,0.0079483763
0.9791346901,-0.2061576683,0.7074014733
0.7090439335,0.5801713418,0.1782236924
0.9838561332,0.0795843111,0.7480596127
0.9739822423,0.0666605373,0.6799451943
0.3991284012,0.2568169294,0.0443191357
0.9770103795,-0.0520157094,0.7010250728
0.9177996506,-0.0981928455,0.4689794635
0.9462904015,0.1434919324,0.5653855796
0.2006750394,0.5674367104,0.0120400657
0.0049625062,0.9813771254,0.0000613
0.7283201977,0.2565287826,0.1946295893
0.6428603406,0.2558165725,0.132697949
0.1987446462,0.3477915313,0.0118536355
0.8478544596,-0.5228578063,0.3268446897
0.0372035335,0.5074764424,0.0008869044
0.1510515627,-0.5835181328,0.0074578633
0.6455492127,-0.6446711529,0.134496909
0.8167752369,0.3012099118,0.2857121909
0.8106451736,0.1363261515,0.2758279846
0.9940590222,-0.0208738827,0.846243261
0.9768879887,0.0595095587,0.6964722735
0.9941325127,-0.1308423067,0.84982982
0.9995327291,-0.0038786935,0.9785474916
0.9973745623,-0.0109901841,0.9267735803
0.9894172686,-0.0621894314,0.7901938093
0.8617768093,0.1216493273,0.3467805572
0.9819264495,0.0467381443,0.7335599069
0.9483878504,-0.5184667073,0.5721980612
0.8260173368,-0.1287914109,0.2957985457
0.9994796892,-0.0075603225,0.9486394423
0.8705968493,0.1348093057,0.3702477573
0.9916692318,0.0330743531,0.8155684867
0.7987197712,0.1585163651,0.2614551241
0.60553128,0.21775692,0.1138632746
0.6802645823,-0.230034384,0.1598799825
0.8617768093,-0.120136063,0.3460105276
0.9994796892,0.0128503432,0.9464216064
0.9935944417,-0.0520949019,0.8341531143
0.7783651319,-0.5646708118,0.2415439969
0.9856489845,-0.2882361703,0.7623450702
0.1437974466,0.3571701711,0.0069293131
0.96628347,-0.0697915211,0.6345508508
0.5749222484,0.2682443922,0.1017624302
0.9658846335,0.3934604128,0.6320747801
0.8089421677,-0.232804509,0.2735082435
0.2348495149,-0.3852668179,0.0157853343
0.6392901377,-0.636668702,0.1311153961
0.8858410166,-0.3974572895,0.3996449336
0.9947273519,-0.1474822102,0.8809281176
0.9943393253,-0.3408452804,0.8561411817
0.257078045,-0.4001673644,0.0184551929
0.9977458165,-0.0451761188,0.9344611316
0.9947273519,-0.0300314599,0.88390517
0.9973745623,0.1789273002,0.9258887789
0.2771866912,-0.9490575152,0.0213087952
0.7285434787,-0.9380321256,0.1948791922
0.5174030775,-1.4097342119,0.0790384676
0.876106693,0.6234733041,0.378533113
0.9764334633,-0.1999543229,0.6946718038
0.9608022592,-0.3005725268,0.6178017336
0.9055119729,0.1683876768,0.4372098615
0.8106451736,0.1755232009,0.2767915951
0.9888078199,-0.0392020627,0.7850917196
0.9947273519,0.0210097714,0.8796327381
0.9887610293,0.2031740738,0.7833024386
0.9818714222,0.039560145,0.7325792842
0.8917576045,-0.4232168853,0.4097341172
0.9973745623,0.0195974073,0.9222332911
0.862013176,0.1241167213,0.3486615378
0.9402907355,-0.0981830157,0.5398701984
0.3897347324,0.2942404605,0.0425166013
0.9830961358,0.156085488,0.7420238608
0.9050852578,0.1444374322,0.4337080645
0.3955600984,0.4175092871,0.0437080824
0.9251045747,0.1429768049,0.4941172015
0.5534211116,0.2883266812,0.0931203292
0.9665745094,-0.09235021,0.6403366847
0.8787735112,-0.2009290884,0.3862185267
0.6586621823,-0.1875790632,0.1443630178
0.9745806468,-0.0404924209,0.6838961806
0.8837528892,0.4052765386,0.3948084346
0.9611564868,0.1252735138,0.6210431859
0.9995327291,0.0206599633,0.984527022
0.3950560202,-0.3829920226,0.0434296607
0.7144698196,0.9346308195,0.1831856311
0.9770103795,0.1720401016,0.7006148423
